0.5, 0.0, 0.4944731591400531, 0.4710754173831661, 0.4511502769361764,
1, 0.0, 0.46196607844970067, 0.4967451202121673, 0.4817253111801885,
2, 0.0, 0.4458101925302318, 0.4920138250877716, 0.5137121800670137,
4, 0.0, 0.47554096316531275, 0.473068952094906, 0.4999499805266184,
8, 0.0, 0.505410714001137, 0.49758820008810356, 0.5046526428781204,
16, 0.0, 0.4945072965061185, 0.492162353912075, 0.4903961650916531,
0.5, 0.01, 0.5075037295935574, 0.5040151736500555, 0.47658603493854196,
1, 0.01, 0.5014797680202654, 0.47995065309025114, 0.511506866304753,
2, 0.01, 0.46076550976078945, 0.46514024420773686, 0.4540718507341543,
4, 0.01, 0.4928860726412842, 0.48993522447057714, 0.48775563403103694,
8, 0.01, 0.49995035940771565, 0.501527675566386, 0.4953352635845298,
16, 0.01, 0.4913432696972435, 0.5038628274708221, 0.5201997280888129,
0.5, 0.02, 0.44708078776206656, 0.4676429647022459, 0.4690470269050368,
1, 0.02, 0.47957428108647315, 0.4690864249198623, 0.48346692341881,
2, 0.02, 0.47779846791064345, 0.4565717883671045, 0.5070370159182173,
4, 0.02, 0.4793400537466849, 0.5070370159182173, 0.49678580347832324,
8, 0.02, 0.47053856112530623, 0.5014985661215094, 0.4968449568606635,
16, 0.02, 0.5046526428781204, 0.4557645300565858, 0.5284313627890556,
0.5, 0.05, 0.45362441109488993, 0.44543339702536794, 0.4968057661600884,
1, 0.05, 0.46395027268989314, 0.4861892529699371, 0.47921334338284893,
2, 0.05, 0.4847987779864575, 0.4999506813747877, 0.48862331335064113,
4, 0.05, 0.46889465527339697, 0.4870131790750573, 0.47774549917037384,
8, 0.05, 0.4937393677937821, 0.5193906477842835, 0.48084202810639554,
16, 0.05, 0.4928860726412842, 0.48489488225009914, 0.48752818966119466,
0.5, 0.1, 0.4655754925378659, 0.48489488225009914, 0.48601869490716715,
1, 0.1, 0.45520947577533677, 0.48904709011654524, 0.5047426050774396,
2, 0.1, 0.5046234090980817, 0.4532844606581545, 0.4999506126058108,
4, 0.1, 0.5039630738621411, 0.46756491866989924, 0.4983830524278244,
8, 0.1, 0.4865222584478973, 0.5270823366789997, 0.4911219866193429,
16, 0.1, 0.4584121984159174, 0.49521852935378163, 0.4903961650916531,
0.5, 0.2, 0.48716896732007603, 0.4472346368558835, 0.48315026633539576,
1, 0.2, 0.4896818150790982, 0.4688498199287149, 0.48783387019179003,
2, 0.2, 0.47882371193010986, 0.4690864249198623, 0.5022065566353241,
4, 0.2, 0.48096302383751666, 0.49155379035030705, 0.48835863652937317,
8, 0.2, 0.4937004834507235, 0.47371821031778316, 0.4880644533204414,
16, 0.2, 0.4914498256507856, 0.49436815282643687, 0.49362124754933073,
0.5, 0.4, 0.5184687204734659, 0.47347077114511077, 0.5123813540834445,
1, 0.4, 0.4767502684516781, 0.45921038476063913, 0.49010672502529745,
2, 0.4, 0.5252355840129667, 0.46076550976078945, 0.48066669784927607,
4, 0.4, 0.48544692204770984, 0.47541081185126005, 0.5298063371445404,
8, 0.4, 0.4905754844587185, 0.5070818797511054, 0.5434895973707462,
16, 0.4, 0.4779989222147404, 0.49362124754933073, 0.5506948560154481,
0.5, 0.5, 0.4211721122128988, 0.4491814321338707, 0.4553643294994323,
1, 0.5, 0.47447260345178105, 0.4921134619790773, 0.479826746424214,
2, 0.5, 0.4539185995042979, 0.4692417526198729, 0.46874834464514836,
4, 0.5, 0.4991802138258753, 0.47186035576816876, 0.4518733402138913,
8, 0.5, 0.5146792398607529, 0.47479319469383485, 0.4953352635845298,
16, 0.5, 0.4812004874851526, 0.5023052218673759, 0.4856646208193059,
0.5, 1.0, 0.4984025918778751, 0.46195687922215295, 0.46073461948572436,
1, 1.0, 0.5188183376456775, 0.48751220088521635, 0.507088566303547,
2, 1.0, 0.4935808774209273, 0.49916048497516463, 0.5157688837480776,
4, 1.0, 0.45911859331287125, 0.47687373099260777, 0.5295670596281518,
8, 1.0, 0.501527675566386, 0.46651352634821464, 0.5149369194992689,
16, 1.0, 0.5076429519867858, 0.542852199646583, 0.5095923134105708,