0.1, 0.0, 0.6848379508386907, 0.6720283167932193, 0.6753601347723857, 0.677474790604953, 0.6676872715284843, 0.6751505464383843, 0.6491306353219584, 0.6676872715284843, 0.7050573275585351, 0.6719762187077781,
0.2, 0.0, 0.6849262074210561, 0.6842477418575781, 0.651563371058904, 0.6432627121866022, 0.6810133025816542, 0.6730895858391932, 0.668760785675458, 0.6600488107409123, 0.6740013064544289, 0.6936294963544224,
0.5, 0.0, 0.7025646997508807, 0.6465162881953619, 0.6852879766767813, 0.6862248358925228, 0.6398218883924361, 0.6850153254948717, 0.68066353628066, 0.6730895858391932, 0.6888020766565218, 0.6808713191728892,
1, 0.0, 0.6732175661933562, 0.6960287542070709, 0.709100645295293, 0.6739319784839589, 0.6786388222044851, 0.6837386306561853, 0.6948652756091084, 0.6731211098453999, 0.6856649186145921, 0.6753173927590284,
2, 0.0, 0.6992967269788994, 0.6826428341336842, 0.6878486850046596, 0.6763258307292429, 0.6870472303874401, 0.6788798919986778, 0.6874502643427356, 0.6602681014157422, 0.6893812670736601, 0.7075433243940161,
4, 0.0, 0.7056414243058606, 0.6877477979945187, 0.6666170960595983, 0.6905758208538405, 0.6698849720382068, 0.6820694128382757, 0.7040824459433738, 0.7015896342337624, 0.6896059546807404, 0.6803304183423075,
8, 0.0, 0.6936294963544224, 0.6762789791182082, 0.6913882408411436, 0.6708975433536978, 0.6863213799674729, 0.6795620756194575, 0.6890530884563149, 0.7083522193727051, 0.7014185260334822, 0.7039505370755013,
16, 0.0, 0.6968709863732522, 0.6787581556741424, 0.6784641740016013, 0.6946192575514191, 0.6897192108250845, 0.697624592658031, 0.6777464669946229, 0.6917535719345421, 0.6923820334297677, 0.6666169530465028,
0.1, 0.01, 0.651988411815004, 0.6251549134953631, 0.6555793555301787, 0.651563371058904, 0.6579308231367652, 0.6306955184553215, 0.6805283588303231, 0.6366064553619111, 0.6810133025816542, 0.6633001167393306,
0.2, 0.01, 0.6687204287222875, 0.6433738027925006, 0.6785218211437163, 0.6698690784002459, 0.6730274526509187, 0.6614415924785229, 0.6544352384685291, 0.6335505599861214, 0.6948932427139206, 0.6676821959541174,
0.5, 0.01, 0.6782945479695216, 0.6571386912779511, 0.6819175096367527, 0.6624311484409089, 0.6811581530297777, 0.6387948251094291, 0.6801380512774281, 0.6655401071646634, 0.6794377069726028, 0.6751505464383843,
1, 0.01, 0.68382142499311, 0.6438528268454136, 0.6803957673889135, 0.6578881268086108, 0.6502771354187915, 0.661240787237362, 0.6916306010543712, 0.6912688169050941, 0.6751098356247872, 0.6908593098855318,
2, 0.01, 0.6816951907112486, 0.7009151160058343, 0.6568609526213725, 0.6740364689675163, 0.6644975213366235, 0.7004413041430342, 0.6845782269076198, 0.6885828684900068, 0.6709601347815307, 0.6915088298466666,
4, 0.01, 0.7044576432470757, 0.6794377069726028, 0.6720021405827975, 0.6993177540095578, 0.6567647395883911, 0.665565855601997, 0.681993084863721, 0.6861292356276839, 0.6909800766269842, 0.689270810291067,
8, 0.01, 0.6986256986614396, 0.6891614225671433, 0.7069569590789512, 0.6796888903502951, 0.6851961970691863, 0.6849262074210561, 0.6773698142049273, 0.6873480188063866, 0.6783505453974482, 0.6732175661933562,
16, 0.01, 0.689270810291067, 0.6905041022537781, 0.6858479612949223, 0.6907397369279048, 0.674180556244744, 0.6970187580791439, 0.7029205265334147, 0.6839894464290416, 0.70468116769349, 0.6918777603033954,
0.1, 0.02, 0.6842477418575781, 0.6633165794164013, 0.6407271369483154, 0.6349204062751818, 0.6343258387397633, 0.6298205385324419, 0.6370346606235359, 0.6612667278785638, 0.6602982479240498, 0.6744075699638337,
0.2, 0.02, 6540979178085626, 0.6915088298466666, 0.6915088298466666, 0.6292343687648799, 0.6710686729332235, 0.6578881268086108, 0.6697040740103167, 0.6537347030889424, 0.6537347030889424, 0.6645076386237998,
0.5, 0.02, 0.6677409601654135, 0.6456455840427205, 0.6831185529718878, 0.6986684699413983, 0.6756257272709828, 0.6762789791182082, 0.6839894464290416, 0.648248636107966, 0.6687815646182238, 0.6968709863732522,
1, 0.02, 0.6957433000729227, 0.6947555820227984, 0.6816225178057224, 0.6688243841827864, 0.6836566316602627, 0.6676923980238804, 0.6698849720382068, 0.6521240482532513, 0.6784070847729127, 0.6698377573947095,
2, 0.02, 0.6762789791182082, 0.6920141229158584, 0.6905041022537781, 0.6957433000729227, 0.6473864353709152, 0.681993084863721, 0.6840746974726225, 0.6761411121638308, 0.6698690784002459, 0.6849262074210561,
4, 0.02, 0.6645176620004707, 0.6698070430335147, 0.692760781435397, 0.701372484337721, 0.6900464059438197, 0.6541873235179385, 0.6784641740016013, 0.7121454871997838, 0.6856649186145921, 0.6840746974726225,
8, 0.02, 0.6762325798116801, 0.6825662095499601, 0.6751916517402639, 0.6849262074210561, 0.6777464669946229, 0.6776361738302942, 0.7123686180677198, 0.6721631471738777, 0.6923820334297677, 0.6963198686789331,
16, 0.02, 0.6936294963544224, 0.6826428341336842, 0.6666170469552637, 0.6922582156178598, 0.6964361802279787, 0.6832006075433393, 0.6677080908063069, 0.7002760859920575, 0.6951726521169448, 0.6970187580791439,
0.1, 0.05, 0.6666168236934283, 0.6909800766269842, 0.5990435683287122, 0.6645076386237998, 0.6471903410908264, 0.6496321368728482, 0.6429280543275444, 0.6412204885236471, 0.6501821390299004, 0.6290588021608394,
0.2, 0.05, 0.6534806684360566, 0.6522680983674974, 0.6527505537295865, 0.6357118125570637, 0.6817694185171616, 0.6870472303874401, 0.6842477418575781, 0.6493010515719495, 0.6623299196113238, 0.6614415924785229,
0.5, 0.05, 0.6546148054764098, 0.6633650155104557, 0.6839894464290416, 0.6580149818443641, 0.6816951907112486, 0.6463505558143553, 0.6508941524619676, 0.6415215201495036, 0.6784641740016013, 0.6761866262914188,
1, 0.05, 0.6978502742618461, 0.6720547511004569, 0.6957433000729227, 0.6579731061579221, 0.6845782269076198, 0.6611344836674632, 0.6720547511004569, 0.6921409769987289, 0.6958853299660831, 0.6748735458862954,
2, 0.05, 0.6677080908063069, 0.6862248358925228, 0.6853806700025787, 0.699010340400552, 0.6622880602687508, 0.6863213799674729, 0.6818426760766755, 0.6782945479695216, 0.693498841176566, 0.6633165794164013,
4, 0.05, 0.6849262074210561, 0.6912688169050941, 0.6858479612949223, 0.6882620776706903, 0.6795620756194575, 0.6911505412352716, 0.7137660450284703, 0.6784070847729127, 0.699789989787801, 0.6848379508386907,
8, 0.05, 0.6891614225671433, 0.6896054511215538, 0.6953253760688842, 0.6774220462626197, 0.6719762187077781, 0.6921355844389282, 0.6773180870046195, 0.6905041022537781, 0.7114256965343545, 0.6472934813678806,
16, 0.05, 0.7128536735475204, 0.6903880063357462, 0.7004413041430342, 0.7038976272701682, 0.6810133025816542, 0.6896054511215538, 0.6953144414964818, 0.6961735934301969, 0.6836566316602627, 0.6862248358925228,
0.1, 0.1, 0.6609088715052814, 0.6710029014193861, 0.6346609816707253, 0.6280758407304909, 0.6375340068427453, 0.663457804570316, 0.6644239562512575, 0.6456455840427205, 0.6331796403910848, 0.658570618516779,
0.2, 0.1, 0.6479259516172822, 0.6539291509624734, 0.6535451081882355, 0.6633490264976789, 0.6666171983298884, 0.6507442949688995, 0.6599501592862894, 0.6277372758272782, 0.669950155897276, 0.6732175661933562,
0.5, 0.1, 0.657001816849611, 0.6591862739035527, 0.704130549039709, 0.6749508258170068, 0.6880533838718152, 0.7025646997508807, 0.6472934813678806, 0.6613430826805828, 0.6719505474794819, 0.660237668147894,
1, 0.1, 0.6832834847144599, 0.6501965972839112, 0.6677134288352329, 0.661317872126656, 0.6177850134492199, 0.6655186258009875, 0.7009151160058343, 0.6449121748454956, 0.694029209513235, 0.6666175943511818,
2, 0.1, 0.6787581556741424, 0.6856649186145921, 0.6773698142049273, 0.6872467743413301, 0.6786981930508288, 0.6720283167932193, 0.6633490264976789, 0.6697327982861574, 0.669901024199567, 0.704130549039709,
4, 0.1, 0.7019369558265556, 0.6770667737230153, 0.6856649186145921, 0.7062105334414839, 0.7017049593292335, 0.6974028220411543, 0.6827983205098345, 0.661240787237362, 0.6950533710416661, 0.6921355844389282,
8, 0.1, 0.6915088298466666, 0.6994736626567604, 0.6905041022537781, 0.6644769997034389, 0.6936294963544224, 0.6900464059438197, 0.6913882408411436, 0.668760785675458, 0.692507055181918, 0.6832006075433393,
16, 0.1, 0.697624592658031, 0.6885828684900068, 0.7033539664113635, 0.6592216582180527, 0.6845782269076198, 0.6697769178633397, 0.6883679593949791, 0.6698849720382068, 0.6599833682726286, 0.6896054511215538,
0.1, 0.2, 0.6666167838590927, 0.6282397578400878, 0.6417425146670673, 0.6281556724185592, 0.6399501660695358, 0.6227434659943235, 0.6963198686789331, 0.6414593979649792, 0.635497365083176, 0.6185790286807962,
0.2, 0.2, 0.6546148054764098, 0.6676623880063106, 0.6666167457605546, 0.6772161181781362, 0.6749900141320225, 0.6677466408786653, 0.6451117602741758, 0.6435146058675131, 0.6798838590755657, 0.6654905956155946,
0.5, 0.2, 0.6807321185169152, 0.6633165794164013, 0.6609955999149273, 0.6708770830950235, 0.6774220462626197, 0.6677242705236325, 0.7001124763922332, 0.6578881268086108, 0.660175924810726, 0.651563371058904,
1, 0.2, 0.6848379508386907, 0.6520569369458145, 0.6687303714754355, 0.6885828684900068, 0.6905041022537781, 0.6698849720382068, 0.6526836205164256, 0.6720021405827975, 0.7050573275585351, 0.672996834662386,
2, 0.2, 0.6654963104671703, 0.6868515188019648, 0.6781841480841115, 0.6666173057144869, 0.6785800344177688, 0.6898341044793925, 0.6973186820987237, 0.6940869401687617, 0.6785218211437163, 0.6960137149087148,
4, 0.2, 0.6764691665062197, 0.6893812670736601, 0.6743303898169097, 0.6751916517402639, 0.6764209175794295, 0.6522680983674974, 0.655899053547881, 0.6612145961749373, 0.672996834662386, 0.6872467743413301,
8, 0.2, 0.7023893928591185, 0.6994736626567604, 0.7037146254775828, 0.6740719702360934, 0.6785800344177688, 0.6873480188063866, 0.6807321185169152, 0.7052799308811202, 0.6988232551554701, 0.6720021405827975,
16, 0.2, 0.6888395207651508, 0.6786388222044851, 0.7084850877451266, 0.6905041022537781, 0.6992967269788994, 0.6874502643427356, 0.6774220462626197, 0.6677080908063069, 0.6851961970691863, 0.70468116769349,
0.1, 0.4, 0.6493454323400027, 0.6234593819213718, 0.6303505610295437, 0.628350088172636, 0.6076296293895695, 0.6643217091486833, 0.6364716318873057, 0.5905758526915671, 0.6515963513863805, 0.6598485222761348,
0.2, 0.4, 0.6100645596232892, 0.6645275927677231, 0.6551815201062217, 0.6604448176587104, 0.6322523627791478, 0.6461540069144804, 0.6398273289858148, 0.6655294677838304, 0.6767689902296562, 0.6677466408786653,
0.5, 0.4, 0.6732503621405376, 0.6698849720382068, 0.6468149347918439, 0.6752750689683843, 0.6732175661933562, 0.6688135176131835, 0.6578881268086108, 0.664466592630535, 0.7058329610805398, 0.6970187580791439,
1, 0.4, 0.692760781435397, 0.6677134288352329, 0.6762789791182082, 0.6782945479695216, 0.6655401071646634, 0.6578881268086108, 0.6708367505107251, 0.6534155926410949, 0.6905041022537781, 0.6776361738302942,
2, 0.4, 0.6899347150221673, 0.6839050262988626, 0.6810133025816542, 0.6989795449640789, 0.6698690784002459, 0.6847505433160507, 0.6840746974726225, 0.6730274526509187, 0.6751098356247872, 0.6940869401687617,
4, 0.4, 0.6710465285378711, 0.6965797179611778, 0.6739319784839589, 0.6611072537651477, 0.6961531980646515, 0.6790206912150336, 0.6869489024822041, 0.6980023341990835, 0.672996834662386, 0.6869489024822041,
8, 0.4, 0.6666170469552637, 0.6893812670736601, 0.6915088298466666, 0.709521184388512, 0.7009151160058343, 0.6744075699638337, 0.6903880063357462, 0.6832834847144599, 0.685940811704673, 0.6786388222044851,
16, 0.4, 0.7151607694220594, 0.6861292356276839, 0.6851053177357465, 0.6861292356276839, 0.6918938143938524, 0.6908593098855318, 0.6947555820227984, 0.6827983205098345, 0.7135179404329913, 0.6948932427139206,
0.1, 0.5, 0.6453282501353663, 0.6457188213396565, 0.6079236263014114, 0.6060112104939493, 0.6310339842248746, 0.6481588394050923, 0.6442454139462584, 0.6519770867444382, 0.629164009639766, 0.620182386687738,
0.2, 0.5, 0.6573152717049131, 0.6538580848916649, 0.6754033012381065, 0.6644454789587947, 0.6345659267352388, 0.6558470570387612, 0.6329030512117223, 0.6807321185169152, 0.6808713191728892, 0.669901024199567,
0.5, 0.5, 0.6894928086638803, 0.6590780737472187, 0.6833671969173689, 0.6734193937464463, 0.6453282501353663, 0.6467163744077303, 0.6930195397519286, 0.6764691665062197, 0.6962940134450839, 0.669901024199567,
1, 0.5, 0.6624896488576031, 0.6744467459219942, 0.6720283167932193, 0.6912688169050941, 0.6549585737072301, 0.6613680567105046, 0.6882620776706903, 0.6376316487876892, 0.7153975186469607, 0.7017049593292335,
2, 0.5, 0.7064020627566225, 0.6857608589280174, 0.6909800766269842, 0.6601446062806922, 0.6752331572921169, 0.7040824459433738, 0.7050573275585351, 0.6986256986614396, 0.6805956195989383, 0.7052644768817633,
4, 0.5, 0.6884748845017835, 0.6817685733192129, 0.6761411121638308, 0.6761411121638308, 0.693241293085825, 0.6798838590755657, 0.6947555820227984, 0.6732175661933562, 0.682956863121327, 0.6947555820227984,
8, 0.5, 0.6973186820987237, 0.6687303714754355, 0.7002760859920575, 0.6866595302307995, 0.6850153254948717, 0.6901591743083771, 0.6912688169050941, 0.6743687865522894, 0.6871465163172256, 0.6888395207651508,
16, 0.5, 0.6764691665062197, 0.6930195397519286, 0.6794995899802032, 0.677474790604953, 0.677581846588217, 0.6827983205098345, 0.674292374003715, 0.6839050262988626, 0.6984675439306526, 0.6958853299660831,
0.1, 1.0, 0.6278157998473484, 0.6420906068519162, 0.658570618516779, 0.6093777081418446, 0.6369658936768297,
0.2, 1.0, 0.6689036422507875, 0.6795620756194575, 0.6565665360263473, 0.6666173612167466, 0.6685631539169559,
0.5, 1.0, 0.6805283588303231, 0.6928895222757959, 0.6485987095271503, 0.6862248358925228, 0.6883859063594474,
1, 1.0, 0.68066353628066, 0.6911505412352716, 0.6567647395883911, 0.6965797179611778, 0.6859884539739951,
2, 1.0, 0.6988232551554701, 0.6795620756194575, 0.6903053645957801, 0.6754033012381065, 0.6915521887756975,
4, 1.0, 0.6988232551554701, 0.6687815646182238, 0.6897192108250845, 0.6938946614743967, 0.6908086390109414,
8, 1.0, 0.7135505339571746, 0.6912688169050941, 0.6890530884563149, 0.6794995899802032, 0.6914104689212254,
16, 1.0, 0.6964676014161045, 0.6851961970691863, 0.6720547511004569, 0.6957433000729227, 0.7080249268640127,